,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2274,606475130964674346,https://www.airbnb.com/rooms/606475130964674346,20240917031409,2024-09-17,city scrape,"Piccolo, ma comodo e silenzioso.","Comfortable apartment for: city center, polyclinic S. Orsola, highway. Bus 14 from downtown. San Vitale Station on foot. Nearby  supermarkets, cinemas, pizzerias, parks.  At check-in (flexible by 8 pm) it is required: ID document and municipal cash tourist tax €4.20 per day for the first 5 days.  Check out h.9.<br />We ask for cleanliness, moderate use of water and light, silence after 10:00 p.m. The area is very quiet but THERE MAY BE CONDOMINIUM NOISES NOT DEPENDENT ON ME.","The location is convenient both to public transport to the center and station, and to the bypass (exit 11). The S.Orsola Polyclinic, as well as the University of Bologna, and the famous Cirenaica neighborhood, can be reached on foot, or in a few bus stops. The city center is only two kilometers away. In the immediate vicinity there are several supermarkets, the pharmacy, a newsstand,  bar and trattorias/pizzerias, vast public gardens, a municipal library, the parish church, a cinema. The owner, who loves biking, will be able to provide a lot of information for bike rides and quiet streets, and in general about places to visit throughout the metropolitan city, which is native, and in the region.",https://a0.muscache.com/pictures/miso/Hosting-606475130964674346/original/7721454c-6314-4514-9bfc-aa3876883a9e.jpeg,42143719,https://www.airbnb.com/users/show/42143719,Silvia,2015-08-21,"Bologna, Italy","Sono di formazione pedagogista e antropologa. Ho passato circa 7 anni tra Africa, Palestina, Haiti, lavorando come cooperante per gli aiuti umanitari, soprattutto in zone di guerra. Ho un mio sito web. Da anni lavoro come docente nella scuola primaria statale. Ho scritto vari libri pedagogici. Mi fa piacere accogliere il mondo in casa mia. Amo la musica, la fotografia, la biciletta, la natura, il trekking. Sarò felice di darti informazioni.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/814233d2-758b-491d-bd2b-4db1e830947e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/814233d2-758b-491d-bd2b-4db1e830947e.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,,44.49357,11.37341,Private room in bed and breakfast,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Bed linens"", ""Breakfast"", ""Paid washer"", ""Clothing storage: closet"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Private patio or balcony"", ""Body soap"", ""Heating"", ""Wifi"", ""Refrigerator"", ""Toaster"", ""Drying rack for clothing"", ""Dishes and silverware"", ""First aid kit"", ""Dedicated workspace"", ""Books and reading material"", ""Host greets you"", ""Garden view"", ""Bidet"", ""Hair dryer"", ""Blender"", ""Shared backyard \u2013 Fully fenced""]",$44.00,2,28,1,4,1125,1125,2.0,1125.0,,t,0,0,0,15,2024-09-17,75,24,0,2022-04-25,2024-06-25,4.79,4.89,4.87,4.92,4.93,4.57,4.77,IT037006C1USVQUPPR,f,1,0,1,0,2.57
2276,607377070421030772,https://www.airbnb.com/rooms/607377070421030772,20240917031409,2024-09-17,city scrape,Bagno privato | 5 min. stazione | Netflix,"Room with personal bathroom in a recently renovated apartment located on the fourth floor without elevator.<br /><br />Amenities: <br />✔No-absorbing<br />wall-mounted✔ parking.<br />Digital access✔ system.<br />Ultra-fast ✔WiFi.<br />✔Smart-TV.<br />✔Double-glazed windows.<br />Free✔ parking 13 min walk.<br /><br />Nearby are: <br />⇒Various bakeries with exquisite baked goods.<br />⇒Bar with great coffee.<br />⇒A renowned pizzeria, great sushi and trattoria with Bolognese cuisine.",,https://a0.muscache.com/pictures/miso/Hosting-607377070421030772/original/72126662-7094-4867-89d8-b45b4c0f7f65.jpeg,87743134,https://www.airbnb.com/users/show/87743134,Olkuin,2016-08-03,Italy,"Mi chiamo Olkuin e lavoro part-time come autista di autobus così da darmi la possibilità di avere del tempo libero anche per i miei ospiti.
Ho avuto inoltre esperienze lavorative in Canada e Germania per poi ritornare nella calda ed accogliente Bologna più arricchito e cresciuto sia a livello lavorativo che umano.
Con ciò mi fa solo che piacere accogliere avventurieri che vogliano scoprire ""la rossa, la dotta e la grassa"" che tanti fa innamorare.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/6fd769ee-3637-4acb-bb02-71281fd2fcbd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6fd769ee-3637-4acb-bb02-71281fd2fcbd.jpg?aki_policy=profile_x_medium,,3,4,"['email', 'phone']",t,t,,Navile,,44.509,11.34216,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Central air conditioning"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Wifi"", ""Hot water"", ""Luggage dropoff allowed"", ""Paid street parking off premises"", ""Mosquito net"", ""Mini fridge"", ""Dedicated workspace"", ""Self check-in"", ""HDTV with Netflix, Amazon Prime Video"", ""Shower gel"", ""Coffee"", ""Bidet"", ""Lockbox"", ""Central heating"", ""Hair dryer"", ""Coffee maker""]",$90.00,1,29,1,2,29,29,2.0,29.0,,t,7,32,62,62,2024-09-17,167,69,2,2022-05-09,2024-09-13,4.69,4.83,4.78,4.83,4.8,4.59,4.57,IT037006B4TGRTN3W3,f,3,0,3,0,5.81
2277,607671931023419709,https://www.airbnb.com/rooms/607671931023419709,20240917031409,2024-09-17,city scrape,Stanza con letto matrimoniale con bagno privato,"Peaceful setting. Free parking 50 meters from the house. Bus stop 50 meters away, in 15-20 minutes you can get downtown. Bathroom for exclusive use.",,https://a0.muscache.com/pictures/4dfe9eb1-583a-4b99-aa40-ace8b44a967d.jpg,269840791,https://www.airbnb.com/users/show/269840791,Manuel,2019-06-19,"Bologna, Italy","Uomo tranquillo, rispettoso delle regole della casa.",within an hour,100%,20%,t,https://a0.muscache.com/im/pictures/user/User-269840791/original/a1b896d7-bedc-4158-b678-de1083d7f7d2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-269840791/original/a1b896d7-bedc-4158-b678-de1083d7f7d2.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,,San Donato - San Vitale,,44.49232,11.39991,Private room in condo,Private room,4,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Portable air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Essentials"", ""Cleaning products"", ""Iron"", ""Extra pillows and blankets"", ""Wifi"", ""Pantene shampoo"", ""Free street parking"", ""Lock on bedroom door"", ""Bathtub"", ""Drying rack for clothing"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Room-darkening shades"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Mosquito net"", ""First aid kit"", ""Freezer"", ""Portable fans"", ""Host greets you"", ""Children\u2019s dinnerware"", ""Laundromat nearby"", ""Washer"", ""Nivea body soap"", ""Shower gel"", ""Cleaning available during stay"", ""Bidet"", ""Microwave"", ""BBQ grill"", ""Hair dryer"", ""Radiant heating"", ""Carbon monoxide alarm""]",$57.00,1,7,1,1,7,7,1.0,7.0,,t,30,60,90,90,2024-09-17,15,7,0,2022-06-05,2024-01-01,4.87,4.73,4.87,4.8,4.73,4.47,4.8,,f,1,0,1,0,0.54
2279,607838970911620966,https://www.airbnb.com/rooms/607838970911620966,20240917031409,2024-09-17,city scrape,Camera Africa,"Located in front of Puerta San Donato, in the immediate vicinity of the historic center of Bologna, along via Zamboni, the heart of the university area, in a few minutes you can reach the 2 towers and the main tourist destinations. From there, a few meters from the main square, Piazza Santo Stefano, etc.",,https://a0.muscache.com/pictures/23f021b7-7fba-4aff-8b12-c4a700154a60.jpg,410238692,https://www.airbnb.com/users/show/410238692,Antonio,2021-07-01,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,4,"['email', 'phone']",f,f,,San Donato - San Vitale,,44.49817,11.3572,Private room in serviced apartment,Private room,3,1.0,1 private bath,1.0,2.0,"[""Paid parking on premises"", ""Pets allowed"", ""TV"", ""Wifi"", ""Air conditioning""]",$82.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,259,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
2280,607986249130493553,https://www.airbnb.com/rooms/607986249130493553,20240917031409,2024-09-17,city scrape,Camera Asia,"Room overlooking the ancient gate of Bologna. A stone's throw from the university area, along Via Zamboni you will reach the 2 towers in the heart of the historic center in a few minutes walk.",,https://a0.muscache.com/pictures/4bad549c-2b90-44d8-86ef-a26d6a2a21c6.jpg,410238692,https://www.airbnb.com/users/show/410238692,Antonio,2021-07-01,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,4,"['email', 'phone']",f,f,,Santo Stefano,,44.49825,11.35633,Private room in serviced apartment,Private room,3,1.0,1 private bath,1.0,2.0,"[""Paid parking on premises"", ""Pets allowed"", ""TV"", ""Wifi"", ""Air conditioning""]",$86.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,254,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
2281,608008082200562236,https://www.airbnb.com/rooms/608008082200562236,20240917031409,2024-09-17,city scrape,Camera Europa,"Delightful and intimate studio apartment with kitchenette, in front of Porta San Donato. You can reach in a few minutes the 2 Towers along via Zamboni passing in the heart of the university area that is a few steps from this accommodation. The area is richly populated with bars, restaurants, pizzerias, tobacco shops and supermarkets, 1 km from the train station.",,https://a0.muscache.com/pictures/a5757ca2-ce56-4fda-b67e-04054abe04ea.jpg,410238692,https://www.airbnb.com/users/show/410238692,Antonio,2021-07-01,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,4,"['email', 'phone']",f,f,,San Donato - San Vitale,,44.49934,11.35744,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Paid parking on premises"", ""Pets allowed"", ""TV"", ""Wifi"", ""Kitchen"", ""Air conditioning""]",$86.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,268,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
2282,608020105727019472,https://www.airbnb.com/rooms/608020105727019472,20240917031409,2024-09-17,city scrape,Camera Oceania,"Practically in the historic center but outside the ZTL area. Just cross the road and through Porta San Donato access the historic center of Bologna. Walking along the nearby Via Zamboni, crossing the heart of the university area to the top to reach the 2 Towers in the heart of the old town.",,https://a0.muscache.com/pictures/5ea973ec-05b6-4d1d-a3fb-0df92f8166e2.jpg,410238692,https://www.airbnb.com/users/show/410238692,Antonio,2021-07-01,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,4,4,"['email', 'phone']",f,f,,Santo Stefano,,44.50024,11.35566,Private room in serviced apartment,Private room,3,1.0,1 private bath,1.0,2.0,"[""Paid parking on premises"", ""Pets allowed"", ""TV"", ""Wifi"", ""Air conditioning""]",$86.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,233,2024-09-17,0,0,0,,,,,,,,,,,t,4,0,4,0,
2291,610639667956057990,https://www.airbnb.com/rooms/610639667956057990,20240917031409,2024-09-17,city scrape,1_Stanza privata in centro,"Private room in large apartment in the center of Bologna. Great location, walking distance to the station and bus station. <br />The room features a French double bed. The bathroom is shared.",,https://a0.muscache.com/pictures/6aff2042-ea0f-4e9c-8be6-09d799176fdb.jpg,53585163,https://www.airbnb.com/users/show/53585163,Noemi,2016-01-06,,,within an hour,92%,97%,t,https://a0.muscache.com/im/pictures/user/c0e40efa-8ccf-46d5-8cb4-fa2e5eec7de5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c0e40efa-8ccf-46d5-8cb4-fa2e5eec7de5.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Santo Stefano,,44.502102,11.351902,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Coffee maker: pour-over coffee"", ""Dryer"", ""Clothing storage: closet"", ""Hangers"", ""Heating - split type ductless system"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""City skyline view"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Freezer"", ""Dedicated workspace"", ""Washer \u2013\u00a0In unit"", ""Shared patio or balcony"", ""Self check-in"", ""AC - split type ductless system"", ""Portable fans"", ""Children\u2019s dinnerware"", ""Coffee"", ""Bidet"", ""Pets allowed"", ""Lockbox"", ""Central heating"", ""Hair dryer"", ""Kitchen""]",$54.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,4,24,53,53,2024-09-17,163,63,4,2022-05-01,2024-08-30,4.82,4.82,4.75,4.9,4.94,4.79,4.64,,f,2,0,2,0,5.61
2292,610675281995553133,https://www.airbnb.com/rooms/610675281995553133,20240917031409,2024-09-17,city scrape,Gianna & Pinotto Apartment,"Want to stay away from the chaos of the city, in a quiet place and surrounded by greenery just minutes from downtown? This is the apartment for you!<br />We are Michela and Riccardo and will share with you our little cave.","Near Via San Mamolo, in about a 10-minute walk you can reach many locations: Centro Storico, Giardini Margherita, Villa Ghigi and much more.<br />Below the house you will find several bus lines, car sharing Enjoy  with dedicated parking and bicycles for rent.<br />The area is not subject to ZTL, if you arrive by car you will be able to comfortably access and park nearby.",https://a0.muscache.com/pictures/miso/Hosting-610675281995553133/original/3b9e1e0b-c0c1-40f6-9674-f9c6a958f471.jpeg,117313932,https://www.airbnb.com/users/show/117313932,Riccardo,2017-02-20,"Bologna, Italy",,within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/5e27279d-7340-4fa0-badb-f518088c0c7c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5e27279d-7340-4fa0-badb-f518088c0c7c.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Santo Stefano,,44.48615,11.33396,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""First aid kit"", ""Free street parking"", ""Iron"", ""Bidet"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Wifi"", ""Central heating"", ""Clothing storage: closet"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Patio or balcony"", ""Lock on bedroom door"", ""Air conditioning"", ""Hot water"", ""Washer"", ""Essentials""]",$85.00,1,50,1,1,50,50,1.0,50.0,,t,0,26,56,56,2024-09-17,7,0,0,2022-05-21,2023-04-30,5.0,5.0,5.0,5.0,5.0,4.86,4.71,,f,1,0,1,0,0.25
2294,611456636686072377,https://www.airbnb.com/rooms/611456636686072377,20240917031409,2024-09-17,city scrape,Almarossa - Camera doppia basic,One-of-a-kind basic double bedrooms of its kind. <br />An extra dedicated workspace/game is available in the adjacent lounge.,,https://a0.muscache.com/pictures/8963c5e2-8746-4055-b9fa-cdd04d626a29.jpg,137234501,https://www.airbnb.com/users/show/137234501,Filippo,2017-06-27,"Bologna, Italy",,,,100%,f,https://a0.muscache.com/im/pictures/user/f4b3a8be-26a1-42a8-8159-e4553822a202.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f4b3a8be-26a1-42a8-8159-e4553822a202.jpg?aki_policy=profile_x_medium,,8,12,"['email', 'phone']",t,t,,Santo Stefano,,44.49877,11.35127,Private room in bed and breakfast,Private room,1,1.0,1 private bath,1.0,1.0,"[""Central air conditioning"", ""Window AC unit""]",$202.00,2,150,1,2,6,6,2.0,6.0,,t,2,15,40,233,2024-09-17,0,0,0,,,,,,,,,,037006-AF-00192,t,7,5,2,0,
2296,612906210086999448,https://www.airbnb.com/rooms/612906210086999448,20240917031409,2024-09-17,city scrape,THE ROOM - The very heart of Bologna,"Brand new room in the very heart of the city centre.<br /><br />A bright, quite and comfortable bedroom for a perfect stay in Bologna.<br /><br />French double bed<br />Private bathroom<br />Smart TV with Netflix<br />Guardrobe<br />Desk<br /><br />Shared kitchen and living room",,https://a0.muscache.com/pictures/miso/Hosting-612906210086999448/original/5ae0b0c4-648b-4e84-bc41-11fb88b8774b.jpeg,455340102,https://www.airbnb.com/users/show/455340102,Eduardo,2022-04-21,,,within a few hours,100%,75%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Santo Stefano,,44.4993,11.34497,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dishes and silverware"", ""First aid kit"", ""Cooking basics"", ""Iron"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Heating"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Essentials""]",$160.00,6,1125,6,6,1125,1125,6.0,1125.0,,t,24,54,84,359,2024-09-17,6,2,0,2022-08-03,2023-11-13,5.0,5.0,4.83,5.0,4.83,5.0,5.0,,f,1,0,1,0,0.23
2306,617198879635215057,https://www.airbnb.com/rooms/617198879635215057,20240917031409,2024-09-17,city scrape,♡ King Suite with Turkish Bath ♡ 4starbologna.com,"Our King Suite with large Jacuzzi and Turkish Bath, will be the perfect place for a romantic stay and to fully enjoy a well-deserved relaxation!<br /><br />The room is independent and consists of bedroom and private bathroom. The ideal solution for a romantic weekend or to celebrate an important event.<br /><br />Treat yourself to an unforgettable experience just a short walk from the central train station and the historic center of Bologna and very close to the city's exhibition complex.","The Suite is located on Viale Angelo Masini, inside a quiet apartment building in the residential area on the city walls of Bologna's historic center.<br /><br />5 minutes' walk from the central train station, 200 meters from Via Indipendenza, the main promenade and shopping street, 10 minutes' walk from the Two Towers, and close to the Fair district.",https://a0.muscache.com/pictures/miso/Hosting-617198879635215057/original/f0faa1c7-fc1c-4d4d-82c7-313fb86b2ac8.jpeg,239491712,https://www.airbnb.com/users/show/239491712,4 Star Bologna,2019-01-28,"Bologna, Italy","Ciao a tutti, sono Pippo! 

Insieme al mio staff di 4 Star Bologna ci occupiamo della gestione di attività extra-alberghiere e strutture ricettive.
 
Ad oggi siamo presenti con più di 10 strutture sul territorio bolognese, tutte differenti fra loro poichè pensate per ogni specifica esigenza dei nostri ospiti. Abbiamo proposte specifiche adatte a:  coppie, lavoratori, famiglie e gruppi di amici.

Se state cercando un luogo dove trascorrere qualche giorno sentendovi come a casa, i nostri appartamenti e le nostre camere sono perfetti per voi!

Da anni ormai il principale obbiettivo di 4 Star è quello di rendere il soggiorno di ognuno dei nostri ospiti unico e speciale riservando loro tutte le attenzioni che ci si aspetterebbe di trovare in un hotel, ma nella comodità e autonomia che offre una casa vacanza.

Tutto questo è possibile grazie al nostro staff, un team altamente qualificato e compatto che sarà a vostra disposizione dal momento della prenotazione alla vostra partenza, sempre pronto ad esaudire ogni richiesta e ad aiutarvi in caso di qualsiasi necessità.

Vi aspettiamo a Bologna, non vediamo l'ora di accogliervi per farvi scoprire la nostra splendida città!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/1fe8f803-cef4-4cc6-81e9-05f0fcfa1cba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1fe8f803-cef4-4cc6-81e9-05f0fcfa1cba.jpg?aki_policy=profile_x_medium,,22,23,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Santo Stefano,,44.50298,11.34926,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Paid parking garage on premises \u2013 8 spaces"", ""Bed linens"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Hangers"", ""Safe"", ""Essentials"", ""Hot water kettle"", ""Richmond shampoo"", ""Extra pillows and blankets"", ""Wifi"", ""Private entrance"", ""Wine glasses"", ""Refrigerator"", ""Bathtub"", ""Hot water"", ""Dishes and silverware"", ""Paid street parking off premises"", ""First aid kit"", ""Mini fridge"", ""Self check-in"", ""Smoke alarm"", ""AC - split type ductless system"", ""Private hot tub - available all year, open 24 hours"", ""Richmond conditioner"", ""Single level home"", ""Shower gel"", ""55 inch HDTV with Amazon Prime Video, Disney+, Netflix"", ""Keypad"", ""Bidet"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Central heating"", ""Elevator"", ""Hair dryer"", ""Richmond body soap""]",$472.00,1,365,2,2,365,365,2.0,365.0,,t,15,36,66,318,2024-09-17,2,0,0,2022-07-12,2023-01-19,5.0,4.5,4.5,4.5,5.0,4.5,4.0,,t,20,10,10,0,0.08
